,y,yhat
693,-446.0,-384.965
694,-446.0,-385.99564
695,-446.0,-344.77646
696,-446.0,-166.08847
697,-446.0,-109.55405
698,-446.0,-109.93896
699,-446.0,-66.1447
700,-446.0,-67.06747
701,-446.0,-4.017335
702,-420.0,-153.61195
703,-158.0,-166.25613
704,-77.00001,-17.386509
705,0.99997044,66.95703
706,2.9999838,237.16325
707,2.0000134,295.9005
708,2.0000134,351.9265
709,208.99998,424.65002
710,19.000017,361.4503
711,2.0000134,314.59744
712,2.0000134,183.62001
713,-193.00002,-72.54269
714,-221.99998,-334.16635
715,-234.0,-441.25824
716,-431.0,-466.02332
717,-405.0,-479.4365
718,-377.0,-482.31277
719,-443.0,-319.16293
720,-446.0,-75.28953
721,-446.0,12.852097
722,-446.0,3.04177
723,-446.0,40.14373
724,-446.0,32.414886
725,-446.0,106.41219
726,-446.0,39.614414
727,-446.0,99.773994
728,-56.99998,196.52815
729,2.0000134,226.51685
730,2.0000134,351.2594
731,2.0000134,365.9737
732,2.0000134,392.83978
733,2.0000134,426.89923
734,-186.99997,385.8331
735,-126.00001,353.01666
736,-279.99997,307.00946
737,-339.0,125.683136
738,-441.0,-144.68771
739,-446.0,-354.90884
740,-446.0,-432.8294
741,-446.0,-441.7593
742,-446.0,-492.19403
743,-446.0,-353.14722
744,-446.0,17.163166
745,-446.0,196.22429
746,-446.0,227.5875
747,-446.0,224.53268
748,-446.0,218.64671
749,-446.0,302.24142
750,-446.0,301.1933
751,-343.0,323.41165
752,124.00003,321.39685
753,334.00006,341.44806
754,375.99997,494.4572
755,377.0,503.25995
756,365.0,498.84592
757,355.0,576.05273
758,331.99997,578.69025
759,296.0,579.267
760,316.99997,582.0177
761,330.00003,363.17386
762,201.0,-52.067116
763,-269.99997,-380.85873
764,-390.0,-447.24515
765,-443.99997,-426.1752
766,-446.0,-456.7694
767,-56.00001,-299.17157
